51433	82.52 	43.80 	1105.3 	8.2 	8.1 	9.7 	11.7 	11.0 	9.5 	9.2 	9.0 	8.8 	9.7 	9.5 	8.3 
51436	83.30 	43.45 	928.2 	11.0 	10.8 	12.4 	14.8 	14.0 	10.8 	10.7 	10.3 	10.3 	11.7 	11.7 	10.8 
51437	81.13 	43.15 	1851.0 	12.0 	12.0 	12.0 	15.0 	15.0 	15.0 	13.0 	13.0 	13.0 	12.0 	11.0 	11.0 
51463	87.65 	43.78 	935.0 	9.3 	10.0 	12.5 	15.0 	14.0 	13.2 	13.0 	13.0 	13.0 	12.7 	11.8 	8.7 
51477	88.32 	43.35 	1103.5 	18.1 	19.0 	21.3 	23.1 	22.3 	20.3 	18.0 	18.9 	20.2 	19.7 	20.1 	18.6 
51482	90.28 	43.83 	1271.5 	13.7 	13.0 	13.0 	16.1 	16.0 	14.7 	13.7 	15.2 	14.9 	15.0 	14.0 	13.7 
51495	91.20 	42.85 	500.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 	26.0 
51526	88.22 	42.23 	922.4 	7.7 	9.0 	11.7 	13.9 	13.7 	13.0 	12.0 	11.4 	11.0 	9.0 	8.9 	7.3 
51542	84.15 	43.03 	2458.0 	14.6 	15.4 	16.9 	17.0 	16.7 	15.0 	15.0 	14.0 	15.0 	16.0 	15.7 	14.6 
51559	86.40 	42.32 	1100.9 	4.0 	8.1 	12.0 	14.7 	14.0 	14.0 	13.0 	12.0 	12.0 	10.0 	10.0 	5.3 
51568	86.80 	42.25 	1085.4 	4.0 	5.7 	9.9 	11.3 	11.3 	11.3 	11.0 	10.7 	9.1 	6.7 	5.9 	4.0 
51571	88.63 	42.80 	1.0 	9.0 	14.3 	18.2 	19.1 	18.0 	15.6 	14.2 	13.7 	14.7 	13.6 	16.3 	12.0 
51572	89.25 	42.83 	-48.7 	4.0 	6.3 	8.7 	13.0 	11.6 	13.0 	13.0 	10.7 	9.0 	6.3 	6.0 	4.0 
51573	89.20 	42.93 	34.5 	3.8 	6.0 	9.0 	14.2 	13.7 	14.0 	12.0 	11.0 	10.0 	7.0 	5.1 	3.9 
51581	90.23 	42.85 	398.6 	5.0 	6.0 	8.0 	9.8 	10.3 	11.0 	10.7 	9.6 	8.0 	5.7 	5.7 	4.9 
51628	80.23 	41.17 	1103.8 	4.6 	6.0 	8.9 	12.1 	12.7 	11.9 	11.7 	10.3 	9.9 	8.3 	6.0 	4.7 
51644	82.97 	41.72 	1081.9 	5.0 	7.0 	10.0 	12.0 	12.0 	11.8 	11.0 	10.3 	10.2 	8.3 	7.7 	5.7 
51655	86.27 	41.35 	884.9 	6.0 	9.0 	10.0 	14.0 	15.0 	14.0 	14.0 	12.7 	12.3 	11.0 	8.4 	6.0 
51656	86.13 	41.75 	931.5 	10.3 	13.0 	14.0 	16.0 	15.0 	13.6 	13.7 	13.0 	13.0 	11.7 	11.0 	10.0 
51704	76.17 	39.72 	1298.7 	6.0 	9.0 	11.0 	13.0 	14.7 	14.0 	12.1 	11.3 	10.9 	10.8 	9.4 	6.8 
51705	75.25 	39.72 	2175.7 	13.3 	14.0 	15.3 	17.7 	16.0 	16.3 	15.0 	12.9 	12.5 	13.7 	14.0 	13.0 
51708	75.95 	39.15 	1325.1 	3.3 	5.3 	7.0 	9.6 	11.0 	9.0 	7.7 	6.2 	5.8 	6.7 	6.5 	3.7 
51709	75.98 	39.47 	1289.4 	5.3 	8.6 	9.9 	14.3 	13.7 	13.0 	12.3 	11.0 	9.8 	9.4 	8.1 	5.7 
51711	78.45 	40.93 	1985.1 	9.0 	9.0 	10.7 	13.0 	14.0 	14.1 	13.1 	11.8 	12.0 	10.0 	9.1 	9.0 
51716	78.57 	39.80 	1116.5 	6.4 	7.7 	9.1 	10.2 	10.2 	10.7 	10.2 	9.0 	8.7 	8.8 	8.0 	6.3 
51777	88.17 	39.03 	887.7 	8.7 	11.0 	13.1 	15.4 	15.4 	13.5 	13.3 	12.3 	12.2 	10.7 	10.0 	8.3 
51804	75.23 	37.77 	3090.1 	11.6 	11.0 	14.0 	14.8 	18.0 	16.0 	14.0 	12.0 	12.0 	12.3 	12.0 	11.0 
51818	78.28 	37.62 	1375.4 	5.9 	7.1 	9.0 	9.0 	10.0 	10.0 	9.0 	8.6 	8.2 	6.7 	6.0 	5.7 
51828	79.93 	37.13 	1375.0 	6.0 	6.9 	8.4 	9.7 	11.0 	10.7 	9.0 	8.0 	8.0 	7.0 	6.3 	5.8 
51839	82.72 	37.07 	1409.5 	6.7 	8.2 	9.3 	11.0 	11.3 	11.3 	10.7 	9.4 	8.7 	8.0 	7.3 	7.0 
51886	90.85 	38.25 	2944.8 	17.0 	18.3 	19.7 	20.3 	19.0 	18.0 	17.0 	15.3 	15.0 	16.0 	17.7 	16.0 
51931	81.65 	36.85 	1422.0 	6.0 	6.7 	7.7 	10.0 	10.0 	10.0 	8.0 	7.0 	6.4 	6.0 	5.9 	5.4 
52203	93.52 	42.82 	737.2 	10.0 	11.0 	15.0 	15.0 	15.0 	15.0 	15.0 	15.0 	15.0 	15.0 	15.0 	15.0 
52267	101.07 	41.95 	940.5 	13.0 	14.1 	16.0 	18.0 	17.0 	16.0 	16.0 	15.3 	14.0 	14.0 	15.0 	13.1 
52323	97.03 	41.80 	1770.4 	16.0 	15.6 	16.0 	17.1 	16.7 	16.0 	15.0 	15.0 	14.0 	14.5 	15.9 	17.0 
52378	102.37 	41.37 	960.0 	15.0 	16.7 	17.8 	19.0 	19.0 	18.0 	17.0 	16.4 	16.3 	16.1 	16.0 	16.0 
52418	94.68 	40.15 	1139.0 	10.2 	11.0 	12.6 	12.2 	11.9 	11.0 	10.8 	10.0 	9.2 	9.7 	9.3 	10.0 
52424	95.77 	40.53 	1170.9 	15.0 	15.0 	17.0 	16.0 	15.3 	12.9 	12.9 	13.7 	13.0 	12.7 	14.0 	14.7 
52436	97.03 	40.27 	1526.0 	13.0 	13.2 	14.0 	15.0 	14.1 	12.0 	12.0 	10.3 	10.2 	12.0 	13.0 	13.3 
52446	99.52 	40.30 	1177.4 	12.0 	13.0 	14.8 	16.5 	15.0 	15.6 	14.3 	13.0 	12.1 	13.3 	13.0 	13.0 
52447	98.90 	40.00 	1270.5 	11.3 	12.0 	12.8 	14.0 	12.7 	11.5 	11.4 	10.3 	10.0 	10.9 	11.3 	11.8 
52495	104.80 	40.17 	1323.9 	15.0 	16.3 	17.7 	18.7 	18.0 	17.0 	16.0 	15.7 	15.0 	15.0 	16.0 	15.6 
52533	98.48 	39.77 	1477.2 	10.3 	12.0 	15.8 	17.0 	16.0 	13.7 	13.0 	11.3 	10.0 	11.5 	12.5 	11.7 
52546	99.83 	39.37 	1332.2 	9.0 	9.3 	11.0 	12.0 	11.2 	10.0 	9.8 	9.6 	9.7 	9.0 	9.4 	9.7 
52575	102.78 	39.42 	1239.5 	12.0 	12.4 	14.0 	15.3 	15.0 	14.0 	14.4 	13.0 	12.0 	12.3 	12.1 	12.1 
52576	101.68 	39.22 	1510.1 	15.0 	17.0 	16.0 	15.8 	15.7 	14.7 	14.2 	15.0 	16.0 	14.7 	14.0 	16.3 
52602	93.33 	38.75 	2770.0 	17.0 	19.0 	19.0 	20.0 	18.3 	19.0 	19.0 	17.0 	17.0 	16.7 	18.0 	16.7 
52607	106.65 	39.43 	1252.6 	12.7 	15.0 	15.7 	16.0 	16.1 	15.3 	14.3 	14.0 	13.7 	13.0 	13.4 	13.7 
52633	98.42 	38.80 	3367.0 	15.0 	17.0 	17.4 	19.0 	19.0 	17.0 	17.0 	15.3 	15.0 	15.7 	15.0 	15.7 
52645	99.58 	38.42 	3320.0 	15.7 	17.0 	18.0 	18.1 	18.0 	16.0 	16.0 	15.0 	14.5 	13.6 	15.3 	17.0 
